Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
2014-06-04,79.1562,1.078283373,8.865248227,2.2654,1.2581,1.0937,550.68,6.1693,2954.320765,20.144,5.477,0.733837235,59.336,3.476,102.65,1023.6,0.28205,3.2335,30.2913,12.9527,1.185114956,5.9921,0.3845,2.784,43.84,3.0491,3.64,35.1398,3.75,1.2581,10.7335,6.6724,0.8961,32.668,6.421,3.6725,0.597300203,1,22.985
2014-06-05,79.239,1.077818495,8.84173298,2.2802,1.2576,1.0934,552.62,6.1708,2956.385088,20.236,5.477,0.737082627,59.2973,3.476,102.56,1024.3,0.28205,3.233,30.3176,12.8868,1.187366421,5.9969,0.3845,2.784,43.898,3.0275,3.64,34.9043,3.75,1.2576,10.6777,6.6495,0.8959,32.684,6.4346,3.6725,0.596480763,1,22.955
2014-06-06,79.2138,1.071581655,8.795074758,2.2695,1.2529,1.0936,551.63,6.1623,2958.44941,20.132,5.4699,0.733030347,59.197,3.476,102.34,1024.3,0.28205,3.222,30.303,12.8981,1.177440245,5.9738,0.3845,2.782,43.814,3.0222,3.64,34.6573,3.75,1.2529,10.65325,6.6495,0.8932,32.583,6.4177,3.6725,0.59477785,1,22.93
2014-06-09,79.2786,1.071581655,8.810572687,2.2445,1.2509,1.091,549.59,6.1485,2960.513733,20.171,5.4699,0.734861846,59.0605,3.461,102.52,1022.6,0.28185,3.1975,30.2781,12.9912,1.17605551,5.9738,0.3845,2.786,43.668,3.0067,3.64,34.3303,3.75,1.2509,10.589,6.6388,0.8949,32.45,6.3946,3.6725,0.594919388,1,22.942
2014-06-10,79.3816,1.067463706,8.857395926,2.2336,1.2507,1.0915,549.89,6.1451,2962.578055,20.264,5.5076,0.738170813,59.2647,3.462,102.37,1017.4,0.282,3.202,30.2949,13.0486,1.17688596,5.9711,0.3845,2.788,43.558,3.0303,3.64,34.3681,3.75,1.2507,10.6875,6.6765,0.9001,32.476,6.4197,3.6725,0.595983074,1,22.943
2014-06-11,79.4007,1.065530101,8.880994671,2.2296,1.2504,1.0915,553.12,6.1506,2964.642378,20.258,5.5079,0.738170813,59.325,3.461,102.35,1016.5,0.28225,3.2035,30.344,13.0486,1.172332943,5.9855,0.3845,2.796,43.659,3.0431,3.64,34.3227,3.75,1.2504,10.75695,6.6921,0.9003,32.482,6.4166,3.6725,0.595947557,1,22.959
2014-06-12,79.3969,1.064849324,8.857395926,2.2307,1.2499,1.0851,554.41,6.1516,2966.7067,20.269,5.5146,0.739207569,59.3283,3.461,102.02,1016.5,0.28215,3.214,30.409,12.9815,1.161710037,5.9939,0.3845,2.795,43.659,3.0374,3.64,34.3227,3.75,1.2499,10.6965,6.6903,0.9001,32.473,6.4276,3.6725,0.59435364,1,22.937
2014-06-13,79.4007,1.06179656,8.880994671,2.2306,1.2479,1.0868,553.43,6.1503,2968.771023,20.278,5.5112,0.738879858,59.4783,3.452,101.8,1017.5,0.28215,3.21,30.4314,13.0164,1.152206475,6.0038,0.3845,2.791,43.757,3.0382,3.64,34.3227,3.75,1.2479,10.7855,6.6658,0.8981,32.407,6.3836,3.6725,0.589970501,1,22.898
2014-06-16,79.3244,1.062473438,8.865248227,2.2347,1.2506,1.085,554.8,6.1537,2970.835345,20.273,5.5107,0.738989063,60.0059,3.459,101.95,1018,0.282,3.223,30.4027,13.0323,1.153535587,5.9999,0.3845,2.793,43.788,3.0654,3.64,34.5654,3.75,1.2506,10.7855,6.667,0.8991,32.372,6.3364,3.6725,0.589344649,1,22.923
2014-06-17,79.3702,1.069289991,8.896797153,2.2313,1.2525,1.0852,556.76,6.1529,2972.899668,20.227,5.4955,0.737028302,60.368,3.453,101.93,1019.5,0.2819,3.229,30.3764,13.1007,1.152472053,5.992,0.3845,2.801,43.879,3.0495,3.64,34.8095,3.75,1.2525,10.75715,6.6396,0.8983,32.432,6.3408,3.6725,0.588754784,1,22.939
2014-06-18,79.3282,1.071007818,8.873114463,2.2486,1.2541,1.087,559.03,6.1559,2974.96399,20.265,5.4975,0.737300007,60.124,3.458,102.16,1022.1,0.282,3.2345,30.3473,13.0672,1.155001155,6.0234,0.3845,2.801,43.951,3.0589,3.64,34.8232,3.75,1.2541,10.7566,6.6388,0.8982,32.499,6.3521,3.6725,0.590144585,1,22.931
2014-06-19,79.2891,1.063716626,8.818342152,2.2486,1.2484,1.0828,559.12,6.1531,2977.028312,20.143,5.4746,0.734214391,60.0031,3.445,101.88,1023.1,0.2819,3.2203,30.3488,12.9885,1.146920518,6.1043,0.3845,2.799,44.017,3.0589,3.64,34.3025,3.75,1.2484,10.64405,6.6272,0.8931,32.418,6.3521,3.6725,0.587578589,1,22.931
2014-06-20,79.3464,1.063264221,8.857395926,2.2534,1.2493,1.0766,556.69,6.1524,2979.092635,20.188,5.4873,0.73594348,60.2785,3.443,101.85,1018.3,0.2819,3.219,30.3139,13.0124,1.148105626,6.1392,0.3845,2.806,43.872,3.0495,3.64,34.419,3.75,1.2493,10.69715,6.6272,0.8949,32.467,6.3521,3.6725,0.586751159,1,22.925
2014-06-23,79.3579,1.059434262,8.795074758,2.238,1.2485,1.0731,557.14,6.1557,2981.156957,20.197,5.4832,0.735510444,60.1927,3.453,102.08,1019.6,0.2819,3.2155,30.2794,13.0124,1.14902907,6.1224,0.3845,2.803,43.786,3.0627,3.64,34.2797,3.75,1.2485,10.6082,6.7176,0.8958,32.445,6.3521,3.6725,0.587371512,1,22.876
2014-06-24,79.3357,1.061345786,8.779631255,2.2195,1.2491,1.074,553.12,6.1545,2983.22128,20.157,5.4742,0.734322221,60.105,3.433,101.84,1018.4,0.2819,3.214,30.2777,13.0218,1.147578609,6.0974,0.3845,2.803,43.786,3.0526,3.64,33.9812,3.75,1.2491,10.56185,6.7026,0.8937,32.453,6.3476,3.6725,0.588477608,1,22.84
2014-06-25,79.286,1.068604403,8.779631255,2.2217,1.251,1.074,550.64,6.1555,2985.285602,20.147,5.4756,0.734484025,60.2785,3.441,101.89,1018,0.2819,3.2285,30.2846,13.0218,1.152870648,6.1392,0.3845,2.803,43.858,3.0451,3.64,33.907,3.75,1.251,10.59355,6.7322,0.8943,32.475,6.3707,3.6725,0.589240469,1,22.799
2014-06-26,79.3395,1.06315118,8.833922261,2.2052,1.2486,1.0707,550.09,6.1538,2987.349925,20.179,5.4799,0.734969866,60.1618,3.441,101.76,1020.6,0.2819,3.2175,30.2713,13.0323,1.145606599,6.1418,0.3845,2.804,43.919,3.0361,3.64,33.7508,3.75,1.2486,10.65645,6.7317,0.8934,32.466,6.3796,3.6725,0.587268029,1,22.803
2014-06-27,79.3318,1.05965879,8.833922261,2.2089,1.2486,1.0676,550.02,6.1543,2989.414247,20.162,5.4751,0.734214391,60.0958,3.434,101.51,1017,0.2819,3.208,30.26,13.0323,1.138433515,6.1439,0.3845,2.799,43.835,3.0485,3.64,33.6306,3.75,1.2486,10.61215,6.7459,0.8936,32.478,6.3819,3.6725,0.587371512,1,22.834
2014-06-30,79.244,1.061571125,8.795074758,2.1975,1.249,1.0676,550.6,6.1528,2991.47857,20.1,5.4589,0.732171621,60.0933,3.438,101.3,1014.4,0.2818,3.2105,30.2389,12.9712,1.139471285,6.1528,0.3845,2.795,43.78,3.0473,3.64,33.8434,3.75,1.249,10.6025,6.7406,0.8903,32.448,6.3833,3.6725,0.58702671,1,22.88
2014-07-01,79.1867,1.057753332,8.795074758,2.2025,1.2463,1.0676,552.72,6.1523,2993.542892,20.039,5.4469,0.73056692,60.137,3.426,101.43,1012.1,0.2818,3.208,30.2549,12.9605,1.141552511,6.1645,0.3845,2.795,43.647,3.0355,3.64,34.2275,3.75,1.2463,10.65755,6.6833,0.887,32.448,6.3814,3.6725,0.58356676,1,22.918
2014-07-02,79.2593,1.057305984,8.857395926,2.2054,1.2464,1.0667,552.09,6.1549,2995.607215,20.102,5.4601,0.732278852,59.9745,3.426,101.62,1011.8,0.2818,3.206,30.2013,12.9673,1.140510949,6.1694,0.3845,2.795,43.595,3.0387,3.64,34.2496,3.75,1.2464,10.75075,6.698,0.8884,32.388,6.377,3.6725,0.582716625,1,22.932
2014-07-03,79.3433,1.066098081,8.904719501,2.2134,1.2484,1.0634,552.18,6.1581,2997.671537,20.104,5.4645,0.732815477,59.7225,3.424,101.85,1009.8,0.2818,3.2065,30.2086,12.9829,1.141031492,6.215,0.3845,2.795,43.613,3.0418,3.64,34.1949,3.75,1.2484,10.8223,6.7542,0.8899,32.396,6.3772,3.6725,0.583532707,1,22.932
2014-07-07,79.3563,1.068832835,8.888888889,2.2149,1.2463,1.0662,548.72,6.1658,2999.735859,20.184,5.4857,0.735726898,59.9455,3.422,102.19,1008.9,0.28205,3.1878,30.235,12.9949,1.144950767,6.1816,0.3845,2.772,43.541,3.0497,3.64,34.5691,3.75,1.2463,10.8041,6.8573,0.8946,32.397,6.3447,3.6725,0.58411215,1,22.942
2014-07-08,79.3639,1.065530101,8.833922261,2.2201,1.246,1.0674,550.49,6.1626,3001.800182,20.187,5.4865,0.735889322,59.7968,3.429,101.75,1009.9,0.28205,3.1785,30.2581,13.0006,1.142857143,6.1789,0.3845,2.781,43.478,3.0441,3.64,34.4258,3.75,1.246,10.67925,6.8353,0.8943,32.399,6.3284,3.6725,0.58414627,1,22.892
2014-07-09,79.3449,1.064169416,8.84173298,2.215,1.2429,1.065,552.37,6.1565,3003.864504,20.168,5.4806,0.735131956,59.726,3.436,101.54,1011.2,0.28205,3.1785,30.271,12.978,1.137785869,6.1777,0.3845,2.782,43.445,3.0322,3.64,34.0758,3.75,1.2429,10.7067,6.8219,0.8928,32.319,6.3454,3.6725,0.584419379,1,22.851
2014-07-10,79.3281,1.064169416,8.857395926,2.2139,1.2413,1.0658,553.54,6.1443,3005.928827,20.168,5.4802,0.735077918,59.875,3.429,101.54,1012.2,0.28195,3.172,30.2543,13.0015,1.133658315,6.1577,0.3845,2.779,43.342,3.0323,3.64,33.8353,3.75,1.2413,10.7413,6.7752,0.8918,32.165,6.3561,3.6725,0.584385227,1,22.878
2014-07-11,79.3624,1.064849324,8.849557522,2.2237,1.2424,1.072,553.29,6.1469,3007.993149,20.184,5.4841,0.735564546,60.1855,3.428,101.36,1011.9,0.28195,3.1865,30.2537,12.985,1.134172621,6.1618,0.3845,2.783,43.28,3.0426,3.64,34.0582,3.75,1.2424,10.7227,6.7851,0.8927,32.165,6.3526,3.6725,0.583600817,1,22.861
2014-07-14,79.3334,1.063829787,8.84173298,2.2228,1.2414,1.0722,554.05,6.1485,3010.057472,20.136,5.4721,0.733837235,60.005,3.423,101.37,1018,0.28205,3.177,30.2457,12.9755,1.13430127,6.1716,0.3845,2.783,43.503,3.0368,3.64,34.3135,3.75,1.2414,10.7031,6.7889,0.891,32.139,6.3577,3.6725,0.584453536,1,22.9
2014-07-15,79.3525,1.065303079,8.833922261,2.2176,1.2414,1.0766,553.93,6.149,3012.121794,20.149,5.4776,0.734591934,60.005,3.405,101.6,1018.5,0.28205,3.177,30.2502,12.9611,1.13507378,6.193,0.3845,2.782,43.521,3.0454,3.64,34.3723,3.75,1.2425,10.67825,6.7967,0.8925,32.17,6.3724,3.6725,0.583022388,1,22.919
2014-07-16,79.5243,1.071007818,8.84173298,2.2195,1.2438,1.075,553.93,6.1535,3014.186117,20.282,5.5103,0.738989063,60.1903,3.408,101.73,1023.7,0.28225,3.1945,30.2674,12.939,1.145737855,6.1964,0.3845,2.783,43.521,3.0503,3.64,34.3853,3.75,1.2438,10.6901,6.8299,0.8979,32.156,6.37,3.6725,0.583737085,1,22.939
2014-07-17,79.5419,1.06643916,8.849557522,2.2193,1.2418,1.0753,556.39,6.1564,3016.250439,20.289,5.5134,0.739371534,60.1401,3.41,101.65,1032.7,0.28235,3.183,30.3142,12.9454,1.147446931,6.1978,0.3845,2.79,43.595,3.0579,3.64,34.7998,3.75,1.2418,10.709,6.8217,0.8979,32.15,6.3669,3.6725,0.584453536,1,22.943
2014-07-18,79.5457,1.067691651,8.84173298,2.2403,1.2417,1.0737,562.92,6.1568,3018.314762,20.283,5.5135,0.739371534,60.33,3.421,101.25,1029.6,0.28235,3.1875,30.3283,12.9588,1.154867768,6.1793,0.3845,2.788,43.554,3.0652,3.64,35.1627,3.75,1.2417,10.6683,6.8314,0.8982,32.197,6.3764,3.6725,0.584932148,1,22.943
2014-07-21,79.5446,1.064962726,8.84173298,2.2362,1.2417,1.0737,566.86,6.1547,3020.379084,20.317,5.5161,0.739754402,60.1853,3.421,101.25,1031.9,0.28235,3.1735,30.3531,12.9751,1.14902907,6.2121,0.3845,2.792,43.595,3.07,3.64,35.09,3.75,1.2408,10.62645,6.8387,0.8983,32.038,6.3537,3.6725,0.585548659,1,22.905
2014-07-22,79.6412,1.065076153,8.84173298,2.2238,1.2406,1.0745,565.86,6.1544,3022.443407,20.383,5.5313,0.741784734,60.236,3.418,101.48,1027.5,0.28235,3.1763,30.3562,12.9393,1.151410478,6.1895,0.3845,2.787,43.449,3.0748,3.64,35.0387,3.75,1.2406,10.5966,6.8532,0.9013,31.858,6.3198,3.6725,0.585891727,1,22.885
2014-07-23,79.6641,1.05999576,8.779631255,2.2129,1.2389,1.0741,563.71,6.1572,3024.507729,20.391,5.538,0.742666172,60.183,3.411,101.42,1024.6,0.2826,3.171,30.3917,12.9286,1.153003574,6.1816,0.3845,2.786,43.359,3.0707,3.64,34.8101,3.75,1.2389,10.5287,6.8492,0.9021,31.774,6.3414,3.6725,0.586544665,1,22.922
2014-07-24,79.668,1.058425064,8.771929825,2.2202,1.2377,1.0742,563.88,6.1579,3026.572051,20.397,5.5354,0.742280285,60.002,3.402,101.54,1022.8,0.2827,3.1705,30.4113,12.9286,1.162115049,6.2062,0.3845,2.783,43.288,3.0702,3.64,35.0786,3.75,1.2377,10.4997,6.8491,0.9019,31.828,6.3429,3.6725,0.587785811,1,22.956
2014-07-25,79.6871,1.062247716,8.779631255,2.2204,1.2412,1.0814,563.3,6.1597,3028.636374,20.446,5.5482,0.744047619,60.1448,3.426,101.77,1028,0.2827,3.18,30.4222,12.9286,1.166044776,6.205,0.3845,2.784,43.297,3.0831,3.64,35.0535,3.75,1.2412,10.5284,6.8263,0.9035,31.867,6.355,3.6725,0.588720122,1,22.976
2014-07-28,79.6871,1.064962726,8.787346221,2.2293,1.2412,1.0801,563.48,6.1622,3030.700696,20.447,5.5509,0.744435346,60.1013,3.427,101.78,1029.4,0.2827,3.18,30.4018,12.9878,1.169317119,6.206,0.3845,2.784,43.334,3.086,3.64,35.3457,3.75,1.2412,10.53455,6.8183,0.9042,31.81,6.3594,3.6725,0.588720122,1,23.005
2014-07-29,79.6871,1.064395955,8.818342152,2.2302,1.242,1.0851,563.57,6.1615,3032.765019,20.467,5.5528,0.744657085,60.1013,3.426,101.98,1025.2,0.2827,3.18,30.4018,13.0578,1.17000117,6.2268,0.3845,2.784,43.334,3.09,3.64,35.6339,3.75,1.242,10.5962,6.841,0.9043,31.816,6.3594,3.6725,0.58979652,1,23.148
2014-07-30,79.878,1.065870816,8.84173298,2.2278,1.242,1.0909,565.88,6.1645,3034.829341,20.522,5.5643,0.746212969,60.1485,3.429,102.1,1024.7,0.2827,3.178,30.4108,13.1357,1.17481203,6.251,0.3845,2.788,43.304,3.0978,3.64,35.7271,3.75,1.2419,10.63895,6.8772,0.9075,31.864,6.3631,3.6725,0.590493062,1,23.166
2014-07-31,79.8322,1.072501073,8.888888889,2.2447,1.242,1.089,570.51,6.1675,3036.893664,20.607,5.5732,0.747440018,60.246,3.429,102.78,1024.3,0.2827,3.189,30.4527,13.2269,1.178411501,6.2822,0.3845,2.795,43.421,3.1094,3.64,35.4438,3.75,1.2458,10.7041,6.8924,0.9092,32.003,6.3666,3.6725,0.592311793,1,23.301
2014-08-01,79.836,1.075962987,8.865248227,2.2674,1.2484,1.0919,573.14,6.1681,3038.957986,20.635,5.566,0.746547219,60.851,3.415,102.9,1026.2,0.2827,3.2058,30.5,13.1932,1.175778954,6.3001,0.3845,2.795,43.465,3.128,3.64,35.7272,3.75,1.2484,10.6969,6.8884,0.9092,32.223,6.3666,3.6725,0.593965312,1,23.311
2014-08-04,79.7902,1.075962987,8.865248227,2.2607,1.2462,1.0919,572.61,6.1661,3041.022309,20.596,5.5548,0.745045448,61.0187,3.419,102.66,1033.7,0.2831,3.201,30.5363,13.1962,1.175088132,6.2796,0.3845,2.801,43.727,3.1114,3.64,35.6605,3.75,1.2462,10.68155,6.8719,0.9064,32.147,6.3666,3.6725,0.594601023,1,23.271
2014-08-05,79.9009,1.070434596,8.880994671,2.2577,1.2455,1.097,571.75,6.1655,3043.086631,20.676,5.5714,0.747272456,60.869,3.419,102.59,1031.7,0.2831,3.1908,30.5226,13.2716,1.17260788,6.267,0.3845,2.812,43.703,3.1121,3.64,35.7987,3.75,1.2455,10.6895,6.8714,0.9092,32.118,6.3351,3.6725,0.592733092,1,23.342
2014-08-06,79.9238,1.074575543,8.904719501,2.2756,1.248,1.0926,576.66,6.1681,3045.150954,20.86,5.5869,0.749344324,61.336,3.427,102.6,1030.8,0.2833,3.197,30.5221,13.258,1.184974523,6.3024,0.3845,2.81,43.569,3.1377,3.64,36.1102,3.75,1.248,10.7514,6.9006,0.9111,32.187,6.332,3.6725,0.594177065,1,23.387
2014-08-07,79.9429,1.078981442,8.880994671,2.279,1.2494,1.0922,577.36,6.167,3047.215276,20.83,5.5772,0.748055057,61.4123,3.45,102.16,1034.3,0.2833,3.2055,30.5323,13.2551,1.180080245,6.2612,0.3845,2.808,43.722,3.1397,3.64,36.2496,3.75,1.2494,10.7226,6.9085,0.9084,32.252,6.3359,3.6725,0.592979127,1,23.484
2014-08-08,79.8551,1.081548778,8.888888889,2.2802,1.2542,1.0982,576.19,6.1562,3049.279598,20.789,5.5684,0.746937556,61.5575,3.476,102.09,1034.4,0.2833,3.217,30.5681,13.236,1.181614085,6.2444,0.3845,2.801,43.946,3.1509,3.64,36.4461,3.75,1.2542,10.71835,6.9152,0.9056,32.247,6.3371,3.6725,0.595060994,1,23.535
2014-08-11,79.8436,1.077586207,8.857395926,2.2986,1.2495,1.0935,576.14,6.1522,3051.343921,20.805,5.5697,0.747049156,61.1165,3.472,102.13,1037.4,0.2833,3.1975,30.5798,13.1998,1.181893393,6.1848,0.3845,2.789,44.175,3.1378,3.64,36.0475,3.75,1.2495,10.6622,6.8956,0.906,32.247,6.3391,3.6725,0.595876534,1,23.481
2014-08-12,79.9238,1.080380294,8.857395926,2.2779,1.2504,1.0944,574.3,6.1517,3053.408243,20.864,5.5863,0.749288176,61.1847,3.483,102.3,1030.6,0.2833,3.1955,30.5708,13.159,1.183011948,6.176,0.3845,2.789,43.926,3.1465,3.64,36.089,3.75,1.2504,10.66385,6.8807,0.9101,32.247,6.346,3.6725,0.595983074,1,23.571
2014-08-13,79.8093,1.075500108,8.818342152,2.277,1.2501,1.0929,576.23,6.1533,3055.472566,20.839,5.5805,0.748502994,61.2458,3.493,102.29,1028.3,0.2833,3.1905,30.5595,13.1113,1.185677022,6.1658,0.3845,2.793,43.877,3.1442,3.64,36.2222,3.75,1.2501,10.57745,6.8863,0.9085,31.991,6.3459,3.6725,0.598265031,1,23.7
2014-08-14,79.831,1.07561579,8.802816901,2.2692,1.248,1.0911,576.49,6.1545,3057.536888,20.821,5.575,0.747775368,61.0583,3.47,102.6,1028.1,0.28345,3.1795,30.5825,13.0717,1.179801793,6.1512,0.3845,2.793,43.944,3.1285,3.64,36.0395,3.75,1.248,10.5531,6.878,0.9062,31.883,6.3408,3.6725,0.599412576,1,23.789
2014-08-15,79.8616,1.071581655,8.810572687,2.2703,1.2454,1.091,576.49,6.1538,3059.601211,20.827,5.5689,0.746937556,61.0583,3.467,102.5,1028.1,0.28345,3.173,30.5825,13.0748,1.178133836,6.1402,0.3845,2.796,43.755,3.1285,3.64,36.0014,3.75,1.2454,10.53525,6.8552,0.9058,31.889,6.3501,3.6725,0.599125277,1,23.716
2014-08-18,79.8475,1.07227107,8.84173298,2.269,1.2449,1.0889,576.49,6.1528,3061.665533,20.85,5.5709,0.747216618,61.0583,3.503,102.32,1024.9,0.28345,3.149,30.5769,13.0505,1.179245283,6.1507,0.3845,2.815,43.671,3.1342,3.64,36.0294,3.75,1.2449,10.62255,6.8491,0.9045,31.821,6.3407,3.6725,0.597907324,1,23.73
2014-08-19,79.9429,1.070893125,8.849557522,2.2595,1.2439,1.0929,576.15,6.1548,3063.729856,20.97,5.5834,0.748839299,60.726,3.523,102.62,1017.7,0.28345,3.1528,30.5834,13.0532,1.181614085,6.1386,0.3845,2.818,43.687,3.1356,3.64,36.1094,3.75,1.2439,10.6273,6.8614,0.9068,31.846,6.3486,3.6725,0.600708836,1,23.812
2014-08-20,80.0919,1.077586207,8.888888889,2.2587,1.2485,1.0944,578.54,6.158,3065.794178,21.025,5.6128,0.752785306,60.669,3.533,102.95,1018,0.2838,3.1685,30.6142,13.0814,1.18652112,6.1755,0.3845,2.826,43.687,3.147,3.64,36.224,3.75,1.2485,10.6824,6.8899,0.9117,31.909,6.342,3.6725,0.600961538,1,23.877
2014-08-21,80.1492,1.080613789,8.896797153,2.255,1.2517,1.0948,583.09,6.1632,3067.858501,20.976,5.6218,0.754034082,60.767,3.536,103.87,1020.9,0.2842,3.1725,30.6624,13.0963,1.194457716,6.1552,0.3845,2.824,43.687,3.1569,3.64,36.3317,3.75,1.2517,10.7082,6.9009,0.9128,32.057,6.3391,3.6725,0.60284543,1,23.977
2014-08-22,80.1224,1.07227107,8.904719501,2.2582,1.2488,1.095,582.76,6.1617,3069.922823,20.981,5.6194,0.753749906,60.436,3.519,103.95,1023.9,0.2842,3.1635,30.6893,13.1328,1.19047619,6.1427,0.3845,2.826,43.783,3.152,3.64,36.0027,3.75,1.2488,10.719,6.8951,0.9117,31.901,6.3445,3.6725,0.603391058,1,24.103
2014-08-25,80.2867,1.072846261,8.904719501,2.2778,1.2511,1.098,583.19,6.1653,3071.987146,21.081,5.6479,0.757575758,60.427,3.543,104.18,1019.5,0.2843,3.168,30.7555,13.1383,1.197318008,6.1754,0.3845,2.832,43.783,3.168,3.64,36.1201,3.75,1.2511,10.692,6.9359,0.9159,32.013,6.3476,3.6725,0.603027197,1,24.103
2014-08-26,80.2855,1.076078769,8.896797153,2.2808,1.2503,1.0951,583.13,6.1663,3074.051468,21.097,5.6509,0.758035173,60.496,3.572,103.89,1020.6,0.2843,3.1625,30.773,13.1059,1.201778632,6.175,0.3845,2.832,43.809,3.1686,3.64,36.1358,3.75,1.2503,10.6884,6.9321,0.9151,31.931,6.3512,3.6725,0.603427468,1,23.972
2014-08-27,80.3287,1.07307651,8.880994671,2.2748,1.2484,1.0891,584.87,6.1658,3076.11579,21.047,5.6568,0.75889808,60.4678,3.571,104.04,1018,0.2845,3.1525,30.8256,13.0811,1.199328376,6.1892,0.3845,2.838,43.795,3.1764,3.64,36.1397,3.75,1.2484,10.64355,6.9433,0.9162,31.911,6.3377,3.6725,0.603172688,1,23.903
2014-08-28,80.3401,1.069175666,8.896797153,2.2591,1.2465,1.0857,588.67,6.1638,3078.180113,21.076,5.6548,0.758840492,60.4745,3.56,103.75,1014.6,0.2844,3.148,30.8339,13.1109,1.194457716,6.1864,0.3845,2.844,43.69,3.1834,3.64,36.3053,3.75,1.2465,10.6589,6.947,0.915,31.891,6.3376,3.6725,0.603136309,1,23.784
2014-08-29,80.2905,1.069633116,8.880994671,2.2499,1.2492,1.0858,593.28,6.1647,3080.244435,21.022,5.6506,0.758265089,60.4745,3.568,103.71,1013.6,0.2844,3.157,30.8549,13.0763,1.193744777,6.1772,0.3845,2.842,43.648,3.1965,3.64,36.9316,3.75,1.2492,10.62615,6.9727,0.9145,31.952,6.3453,3.6725,0.602700096,1,23.718
2014-09-02,80.4509,1.076078769,8.936550492,2.2364,1.2521,1.0925,589.03,6.1684,3082.308758,21.173,5.6788,0.762485703,60.61,3.578,104.39,1014.3,0.28495,3.169,30.9039,13.1299,1.192605844,6.1929,0.3845,2.851,43.556,3.2112,3.64,37.348,3.75,1.2521,10.7373,7.0041,0.9204,32.046,6.3453,3.6725,0.604741171,1,23.968
2014-09-03,80.4089,1.076426265,8.912655971,2.2521,1.2548,1.0873,591.55,6.1697,3084.37308,21.031,5.6631,0.760398449,60.5445,3.579,105.2,1015.6,0.2851,3.1865,30.9514,13.0892,1.202645821,6.2052,0.3845,2.849,43.577,3.1912,3.64,37.3183,3.75,1.2548,10.688,7.0083,0.9185,32.103,6.3512,3.6725,0.607348922,1,23.959
2014-09-04,80.6839,1.070663812,8.904719501,2.2319,1.2508,1.0863,588.52,6.1666,3086.437403,21.249,5.7219,0.768344218,60.454,3.582,104.92,1018.9,0.2851,3.175,30.934,13.0959,1.20105693,6.237,0.3845,2.853,43.653,3.1947,3.64,36.8038,3.75,1.2508,10.633,7.0132,0.9199,32.019,6.3445,3.6725,0.607865783,1,24.051
2014-09-05,80.8175,1.070549192,8.928571429,2.2356,1.2556,1.089,591.43,6.1707,3088.501725,21.31,5.7503,0.772320049,60.4385,3.606,105.56,1018,0.2851,3.186,31.008,13.0788,1.205690861,6.2844,0.3845,2.847,43.566,3.2354,3.64,36.9219,3.75,1.2556,10.6897,7.0779,0.9311,32.102,6.3285,3.6725,0.613045611,1,23.984
2014-09-08,80.8393,1.067805659,8.984725966,2.2416,1.2538,1.0933,586.41,6.1707,3090.566048,21.347,5.7508,0.772379702,60.2628,3.6,105.11,1018,0.2861,3.172,31.1092,13.0813,1.202790474,6.298,0.3845,2.849,43.674,3.2303,3.64,37.0866,3.75,1.2538,10.75725,7.0951,0.9318,32,6.3481,3.6725,0.620308914,1,24.003
2014-09-09,81.0199,1.079214332,9.074410163,2.2491,1.2615,1.1012,585.29,6.152,3092.63037,21.451,5.7704,0.775073632,60.4277,3.609,106.06,1018,0.2866,3.191,31.1928,13.2162,1.208313195,6.3335,0.3845,2.856,43.562,3.2605,3.64,37.0261,3.75,1.2615,10.9237,7.1191,0.9354,32.112,6.3327,3.6725,0.619962802,1,24.118
2014-09-10,80.8977,1.091941472,9.090909091,2.2813,1.2639,1.0955,592.34,6.1425,3094.694693,21.447,5.7577,0.773455024,60.8256,3.614,106.49,1018,0.2866,3.1985,31.2089,13.2144,1.211680601,6.3427,0.3845,2.854,43.712,3.2508,3.64,37.1693,3.75,1.2639,10.9819,7.1183,0.9325,32.151,6.3528,3.6725,0.620116582,1,24.175
